# Trace : python ../test/cnn.py 
0:00:02 5621 
0:00:02 5622 
0:00:02 5623 
0:00:02 6344 
0:00:02 6345 
0:00:02 6292 
0:00:02 6346 
0:00:02 6347 
0:00:02 6348 
0:00:02 131089 
0:00:02 131090 
0:00:02 131091 
0:00:02 131092 
0:00:02 5624 
0:00:02 5625 
0:00:02 5626 
0:00:02 5627 
0:00:02 5628 
0:00:02 5800 
0:00:02 5629 
0:00:02 5630 
0:00:02 5801 
0:00:02 5631 
0:00:02 5802 
0:00:02 5632 
0:00:02 5803 
0:00:02 5804 
0:00:02 5805 
0:00:02 5806 
0:00:02 6372 
0:00:02 5807 
0:00:02 6373 
0:00:02 5808 
0:00:02 6374 
0:00:02 5809 
0:00:02 6375 
0:00:02 6376 
0:00:02 6377 
0:00:02 131093 
0:00:02 6293 
0:00:02 6349 
0:00:02 6378 
0:00:02 131094 
0:00:02 6379 
0:00:02 6380 
0:00:02 6381 
0:00:02 6382 
0:00:02 6383 
0:00:02 6384 
0:00:02 6350 
0:00:02 6385 
0:00:02 6294 
0:00:02 6386 
0:00:02 131095 
0:00:02 6387 
0:00:02 6388 
0:00:02 6389 
0:00:02 6351 
0:00:02 6295 
0:00:02 6390 
0:00:02 6391 
0:00:02 131096 
0:00:02 5810 
0:00:02 6392 
0:00:02 6393 
0:00:02 6352 
0:00:02 6394 
0:00:02 6296 
0:00:02 6395 
0:00:02 6396 
0:00:02 5811 
0:00:02 6397 
0:00:02 131097 
0:00:02 6398 
0:00:02 6399 
0:00:02 131098 
0:00:02 6353 
0:00:02 6297 
0:00:02 6400 
0:00:02 6354 
0:00:02 5812 
0:00:02 6298 
0:00:02 6401 
0:00:02 6402 
0:00:02 131099 
0:00:02 5813 
0:00:02 131100 
0:00:02 6355 
0:00:02 6299 
0:00:02 131101 
0:00:02 6356 
0:00:02 6300 
0:00:02 131102 
0:00:02 6357 
0:00:02 5814 
0:00:02 6301 
0:00:02 6302 
0:00:02 131103 
0:00:02 6358 
0:00:02 6359 
0:00:02 5815 
0:00:02 131104 
0:00:02 6360 
0:00:02 6361 
0:00:02 5816 
0:00:02 131105 
0:00:02 6362 
0:00:02 5817 
0:00:02 131106 
0:00:02 6363 
0:00:02 6303 
0:00:02 6304 
0:00:02 6305 
0:00:02 6306 
0:00:02 6307 
0:00:02 6436 
0:00:02 6364 
0:00:02 6437 
0:00:02 131107 
0:00:02 6365 
0:00:02 5818 
0:00:02 6438 
0:00:02 6366 
0:00:02 5819 
0:00:02 131108 
0:00:02 6367 
0:00:02 6439 
0:00:02 6368 
0:00:02 5820 
0:00:02 6440 
0:00:02 131109 
0:00:02 6369 
0:00:02 5821 
0:00:02 6441 
0:00:02 131110 
