1288,[1.026179 1.026181]
1416,[1.02644  1.026442]
1544,[1.026736 1.026738]
1685,[1.026998 1.026999]
1813,[1.027114 1.027116]
1941,[1.031338 1.03134 ]
2069,[1.034732 1.034733]
2197,[1.060191 1.0602  ]
2325,[1.108527 1.108535]
2453,[1.1229   1.122908]
2581,[1.126294 1.126302]
2709,[1.13063  1.130639]
2837,[1.134028 1.134036]
2965,[1.137422 1.13743 ]
3093,[1.14176  1.141769]
3221,[1.145154 1.145163]
3349,[1.148486 1.148496]
3477,[1.15289  1.152898]
3605,[1.156307 1.156318]
3733,[1.159697 1.159708]
3861,[1.163097 1.163108]
3989,[1.167438 1.167449]
4117,[1.17083  1.170841]
4245,[1.174227 1.174237]
4373,[1.178562 1.178573]
4501,[1.181958 1.181969]
4629,[1.185355 1.185366]
4757,[1.189689 1.1897  ]
4885,[1.193064 1.193077]
5013,[1.196424 1.196447]
5141,[1.200829 1.200843]
5269,[1.204226 1.204244]
5397,[1.207624 1.207638]
5525,[1.211022 1.211034]
5653,[1.215356 1.215369]
5781,[1.218752 1.218765]
5909,[1.222151 1.222163]
6037,[1.226485 1.226498]
6165,[1.229885 1.229898]
6293,[1.233244 1.233256]
6421,[1.237615 1.237627]
6549,[1.240979 1.240991]
6677,[1.244431 1.244452]
6805,[1.248706 1.248718]
6933,[1.2522   1.252213]
7061,[1.255538 1.25555 ]
7189,[1.259872 1.259885]
7317,[1.26327  1.263283]
7445,[1.266665 1.266677]
7573,[1.270063 1.270075]
7701,[1.274338 1.274348]
7829,[1.277724 1.277732]
7957,[1.28114  1.281152]
8085,[1.285478 1.285489]
8213,[1.288875 1.288888]
8341,[1.292365 1.292379]
8469,[1.296626 1.29664 ]
8597,[1.30008  1.300092]
8725,[1.303454 1.303473]
8853,[1.307792 1.307805]
8981,[1.311208 1.311223]
9109,[1.314599 1.314614]
9237,[1.318934 1.318948]
9365,[1.322332 1.322347]
9493,[1.325728 1.325743]
9621,[1.329126 1.329141]
9749,[1.333459 1.333474]
9877,[1.336806 1.336818]
10005,[1.340249 1.340263]
10133,[1.344551 1.344565]
10261,[1.347982 1.347996]
10389,[1.351378 1.351392]
10517,[1.355714 1.355728]
10645,[1.35911  1.359131]
10773,[1.362508 1.362522]
10901,[1.366845 1.36686 ]
11029,[1.370239 1.370254]
11157,[1.373567 1.373576]
11285,[1.376983 1.376995]
11413,[1.38132]
11541,[1.381329 1.38134 ]
11669,[1.388114 1.388127]
11797,[1.392455 1.392464]
11925,[1.395897 1.395911]
12053,[1.399309 1.399321]
12181,[1.403624 1.403637]
12309,[1.40702  1.407032]
12437,[1.410554 1.410569]
12565,[1.414765 1.41478 ]
12693,[1.418162 1.418178]
12821,[1.421519 1.421534]
12949,[1.425895 1.42591 ]
13077,[1.429289 1.429304]
13205,[1.432622 1.432645]
13232,[0.846037]
13233,[0.846038]
13234,[0.84604]
13235,[0.846041]
13236,[0.846043]
13237,[0.846044]
13238,[0.846046]
13239,[0.846047]
13240,[0.846049]
13241,[0.846143]
13242,[0.846145]
13243,[0.846147]
13244,[0.846148]
13245,[0.84615]
13246,[0.846152]
13247,[0.846164]
13248,[0.846166]
13249,[0.846168]
13250,[0.846169]
13251,[0.846171]
13252,[0.846173]
13253,[0.846174]
13254,[0.846176]
13255,[0.846177]
13256,[0.846179]
13257,[0.846181]
13258,[0.846185]
13259,[0.846187]
13260,[0.846189]
13261,[0.84619]
13262,[0.846192]
13263,[0.846194]
13264,[0.846195]
13265,[0.846197]
13266,[0.846198]
13267,[0.8462]
13268,[0.846201]
13269,[0.846203]
13270,[0.846204]
13271,[0.846206]
13272,[0.846207]
13273,[0.846209]
13274,[0.84621]
13275,[0.846212]
13276,[0.846214]
13277,[0.846215]
13278,[0.846217]
13279,[0.846218]
13280,[0.846224]
13281,[0.846225]
13282,[0.846227]
13283,[0.846229]
13284,[0.84623]
13285,[0.846232]
13286,[0.846233]
13287,[0.846235]
13288,[0.846236]
13289,[0.846238]
13290,[0.846239]
13291,[0.846241]
13292,[0.846242]
13293,[0.846244]
13294,[0.846245]
13295,[0.846247]
13296,[0.846248]
13297,[0.84625]
13298,[0.846251]
13299,[0.846253]
13300,[0.846255]
13301,[0.846256]
13302,[0.846258]
13303,[0.846259]
13304,[0.846261]
13305,[0.846262]
13306,[0.846264]
13307,[0.846266]
13308,[0.846267]
13309,[0.846269]
13310,[0.84627]
13311,[0.846272]
13312,[0.846275]
13313,[0.846277]
13314,[0.846279]
13315,[0.84628]
13316,[0.846282]
13317,[0.846283]
13318,[0.846285]
13319,[0.846286]
13320,[0.846288]
13321,[0.846289]
13322,[0.846291]
13323,[0.846296]
13324,[0.846298]
13325,[0.8463]
13326,[0.846302]
13327,[0.846304]
13328,[0.846305]
13329,[0.846307]
13330,[0.846308]
13331,[0.84631]
13332,[0.846311]
13333,[0.846313 1.436082 1.436097]
13334,[0.846315]
13335,[0.846316]
13336,[0.846318]
13337,[0.846319]
13338,[0.846321]
13339,[0.846322]
13340,[0.846324]
13341,[0.846325]
13342,[0.846327]
13343,[0.846328]
13344,[0.84633]
13345,[0.846331]
13346,[0.846333]
13347,[0.846334]
13348,[0.846336]
13349,[0.846337]
13350,[0.846339]
13351,[0.84634]
13352,[0.846342]
13353,[0.846344]
13354,[0.846356]
13355,[0.846456]
13356,[0.846459]
13357,[0.84646]
13358,[0.846462]
13359,[0.846463]
13360,[0.846465]
13361,[0.846466]
13362,[0.846468]
13363,[0.84647]
13364,[0.846471]
13365,[0.846476]
13366,[0.846478]
13367,[0.84648]
13368,[0.846481]
13369,[0.846483]
13370,[0.846484]
13371,[0.846486]
13372,[0.846487]
13373,[0.846489]
13374,[0.84649]
13375,[0.846492]
13376,[0.846493]
13377,[0.846495]
13378,[0.846496]
13379,[0.846498]
13380,[0.8465]
13381,[0.846501]
13382,[0.846503]
13383,[0.846504]
13384,[0.846506]
13385,[0.846507]
13386,[0.846509]
13387,[0.846514]
13388,[0.846517]
13389,[0.846518]
13390,[0.84652]
13391,[0.846522]
13392,[0.846524]
13393,[0.846525]
13394,[0.846527]
13395,[0.846528]
13396,[0.84653]
13397,[0.846532]
13398,[0.846533]
13399,[0.846535]
13400,[0.846536]
13401,[0.846538]
13402,[0.846539]
13403,[0.846541]
13404,[0.846542]
13405,[0.846544]
13406,[0.846545]
13407,[0.846547]
13408,[0.846549]
13409,[0.84655]
13410,[0.846552]
13411,[0.846553]
13412,[0.846555]
13413,[0.846556]
13414,[0.846558]
13415,[0.846559]
13416,[0.846561]
13417,[0.846562]
13418,[0.846564]
13419,[0.846568]
13420,[0.84657]
13421,[0.846571]
13422,[0.846573]
13423,[0.846574]
13424,[0.846576]
13425,[0.846577]
13426,[0.846579]
13427,[0.84658]
13428,[0.846582]
13429,[0.846583]
13430,[0.846585]
13431,[0.84659]
13432,[0.846592]
13433,[0.846594]
13434,[0.846595]
13435,[0.846597]
13436,[0.846599]
13437,[0.8466]
13438,[0.846602]
13439,[0.846603]
13440,[0.846605]
13441,[0.846606]
13442,[0.846608]
13443,[0.846609]
13444,[0.846611]
13445,[0.846612]
13446,[0.846614]
13447,[0.846616]
13448,[0.846617]
13449,[0.846619]
13450,[0.84662]
13451,[0.846622]
13452,[0.846623]
13453,[0.846625]
13454,[0.846627]
13455,[0.846641]
13456,[0.846643]
13457,[0.846644]
13458,[0.846646]
13459,[0.846648]
13460,[0.846649]
13461,[0.846651 1.440387 1.4404  ]
13462,[0.846653]
13463,[0.846657]
13464,[0.846659]
13465,[0.84666]
13466,[0.846662]
13467,[0.846664]
13468,[0.846665]
13469,[0.846667]
13470,[0.846668]
13471,[0.84667]
13472,[0.846672]
13473,[0.846673]
13474,[0.846675]
13475,[0.846676]
13476,[0.846678]
13477,[0.846679]
13478,[0.846681]
13479,[0.846682]
13480,[0.846684]
13481,[0.846685]
13482,[0.846687]
13483,[0.846688]
13484,[0.84669]
13485,[0.846692]
13486,[0.846693]
13487,[0.846695]
13488,[0.846696]
13489,[0.846698]
13490,[0.846699]
13491,[0.846701]
13492,[0.846703]
13493,[0.846704]
13494,[0.846706]
13495,[0.846709]
13496,[0.846711]
13497,[0.846713]
13498,[0.846714]
13499,[0.846716]
13500,[0.846717]
13501,[0.846719]
13502,[0.84672]
13503,[0.846722]
13504,[0.846723]
13505,[0.846725]
13506,[0.846726]
13507,[0.846728]
13508,[0.846729]
13509,[0.846731]
13510,[0.846732]
13511,[0.846734]
13512,[0.846736]
13513,[0.846737]
13514,[0.846739]
13515,[0.84674]
13516,[0.846742]
13517,[0.846743]
13518,[0.84675]
13519,[0.846752]
13520,[0.846754]
13521,[0.846755]
13522,[0.846757]
13523,[0.846758]
13524,[0.84676]
13525,[0.846762]
13526,[0.846763]
13527,[0.846765]
13528,[0.846767]
13529,[0.846768]
13530,[0.84677]
13531,[0.846771]
13532,[0.846773]
13533,[0.846775]
13534,[0.846776]
13535,[0.846778]
13536,[0.846779]
13537,[0.846781]
13538,[0.846782]
13539,[0.846784]
13540,[0.846785]
13541,[0.846787]
13542,[0.846788]
13543,[0.84679]
13544,[0.846791]
13545,[0.846793]
13546,[0.846795]
13547,[0.846796]
13548,[0.846798]
13549,[0.846799]
13550,[0.846803]
13551,[0.846805]
13552,[0.846806]
13553,[0.846808]
13554,[0.84681]
13555,[0.846811]
13556,[0.846813]
13557,[0.846814]
13558,[0.846816]
13559,[0.846817]
13560,[0.846819]
13561,[0.84682]
13562,[0.846822]
13563,[0.846823]
13564,[0.846825]
13565,[0.846826]
13566,[0.846828]
13567,[0.84683]
13568,[0.846831]
13569,[0.846833]
13570,[0.846834]
13571,[0.846836]
13572,[0.846837]
13573,[0.846839]
13574,[0.84684]
13575,[0.846842]
13576,[0.846843]
13577,[0.846845]
13578,[0.846846]
13579,[0.846848]
13580,[0.846849]
13581,[0.846851]
13582,[0.846855]
13583,[0.846857]
13584,[0.84686]
13585,[0.846861]
13586,[0.846863]
13587,[0.846864]
13588,[0.846866]
13589,[0.846867 1.443822 1.443834]
13590,[0.846869]
13591,[0.84687]
13592,[0.846872]
13593,[0.846874]
13594,[0.846875]
13595,[0.846877]
13596,[0.846879]
13597,[0.84688]
13598,[0.846882]
13599,[0.846884]
13600,[0.846885]
13601,[0.846887]
13602,[0.846889]
13603,[0.84689]
13604,[0.846892]
13605,[0.846893]
13606,[0.846895]
13607,[0.846896]
13608,[0.846898]
13609,[0.8469]
13610,[0.846901]
13611,[0.846903]
13612,[0.846904]
13613,[0.846906]
13614,[0.84691]
13615,[0.846911]
13616,[0.846914]
13617,[0.846915]
13618,[0.846917]
13619,[0.846919]
13620,[0.84692]
13621,[0.846922]
13622,[0.846923]
13623,[0.846925]
13624,[0.846926]
13625,[0.846928]
13626,[0.846929]
13627,[0.846931]
13628,[0.846932]
13629,[0.846934]
13630,[0.846935]
13631,[0.846937]
13632,[0.846939]
13633,[0.84694]
13634,[0.846942]
13635,[0.846943]
13636,[0.846945]
13637,[0.846946]
13638,[0.846948]
13639,[0.84695]
13640,[0.846951]
13641,[0.846953]
13642,[0.846954]
13643,[0.846956]
13644,[0.846957]
13645,[0.846959]
13646,[0.846963]
13647,[0.846965]
13648,[0.846967]
13649,[0.846968]
13650,[0.84697]
13651,[0.846971]
13652,[0.846973]
13653,[0.846975]
13654,[0.846976]
13655,[0.846978]
13656,[0.846979]
13657,[0.846981]
13658,[0.846982]
13659,[0.846984]
13660,[0.846985]
13661,[0.846987]
13662,[0.846988]
13663,[0.84699]
13664,[0.846992]
13665,[0.846993]
13666,[0.846995]
13667,[0.846996]
13668,[0.846998]
13669,[0.846999]
13670,[0.847001]
13671,[0.847002]
13672,[0.847004]
13673,[0.847005]
13674,[0.847007]
13675,[0.847008]
13676,[0.84701]
13677,[0.847011]
13678,[0.847015]
13679,[0.847017]
13680,[0.847019]
13681,[0.84702]
13682,[0.847022]
13683,[0.847023]
13684,[0.847025]
13685,[0.847026]
13686,[0.847028]
13687,[0.866414]
13688,[0.866418]
13689,[0.866419]
13690,[0.866421]
13691,[0.866423]
13692,[0.868318]
13693,[0.868323]
13694,[0.868326]
13695,[0.868328]
13696,[0.868331]
13697,[0.868335]
13698,[0.868337]
13699,[0.86834]
13700,[0.868342]
13701,[0.868345]
13702,[0.868347]
13703,[0.86835]
13704,[0.868352]
13705,[0.868353]
13706,[0.868355]
13707,[0.868362]
13708,[0.868365]
13709,[0.868366]
13710,[0.868368]
13711,[0.868371]
13712,[0.868372]
13713,[0.868374]
13714,[0.868376]
13715,[0.868378]
13716,[0.868379]
13717,[0.868381 1.447126 1.447134]
13718,[0.868383]
13719,[0.868384]
13720,[0.868386]
13721,[0.868387]
13722,[0.868389]
13723,[0.868391]
13724,[0.868392]
13725,[0.868394]
13726,[0.868396]
13727,[0.868398]
13728,[0.868399]
13729,[0.868401]
13730,[0.868403]
13731,[0.868404]
13732,[0.868406]
13733,[0.868408]
13734,[0.868409]
13735,[0.868411]
13736,[0.868413]
13737,[0.868415]
13738,[0.868416]
13739,[0.86842]
13740,[0.868422]
13741,[0.868423]
13742,[0.868425]
13743,[0.868427]
13744,[0.868428]
13745,[0.86843]
13746,[0.868431]
13747,[0.868433]
13748,[0.868435]
13749,[0.868436]
13750,[0.868438]
13751,[0.868443]
13752,[0.868445]
13753,[0.868447]
13754,[0.868449]
13755,[0.86845]
13756,[0.868452]
13757,[0.868454]
13758,[0.868455]
13759,[0.868457]
13760,[0.868459]
13761,[0.86846]
13762,[0.868462]
13763,[0.868463]
13764,[0.868465]
13765,[0.868467]
13766,[0.868469]
13767,[0.86847]
13768,[0.868472]
13769,[0.868474]
13770,[0.868475]
13771,[0.868477]
13772,[0.868479]
13773,[0.868481]
13774,[0.868482]
13775,[0.868484]
13776,[0.868486]
13777,[0.868488]
13778,[0.868489]
13779,[0.868491]
13780,[0.868501]
13781,[0.868503]
13782,[0.868504]
13783,[0.868511]
13784,[0.868513]
13785,[0.868514]
13786,[0.868516]
13787,[0.868518]
13788,[0.868519]
13789,[0.868521]
13790,[0.868523]
13791,[0.868524]
13792,[0.868527]
13793,[0.868528]
13794,[0.86853]
13795,[0.868531]
13796,[0.868533]
13797,[0.868535]
13798,[0.868536]
13799,[0.868538]
13800,[0.868549]
13801,[0.868551]
13802,[0.868553]
13803,[0.868554]
13804,[0.868556]
13805,[0.868558]
13806,[0.86856]
13807,[0.868561]
13808,[0.868563]
13809,[0.868565]
13810,[0.868566]
13811,[0.868568]
13812,[0.868569]
13813,[0.868571]
13814,[0.868572]
13815,[0.868574]
13816,[0.868576]
13817,[0.868577]
13818,[0.868579]
13819,[0.86858]
13820,[0.868582]
13821,[0.868584]
13822,[0.868585]
13823,[0.868587]
13824,[0.868687]
13825,[0.868689]
13826,[0.868691]
13827,[0.868692]
13828,[0.868694]
13829,[0.868696]
13830,[0.8687]
13831,[0.868702]
13832,[0.868704]
13833,[0.868705]
13834,[0.868707]
13835,[0.868709]
13836,[0.86871]
13837,[0.868712]
13838,[0.868714]
13839,[0.868716]
13840,[0.868718]
13841,[0.868723]
13842,[0.868725]
13843,[0.868726]
13844,[0.868728]
13845,[0.86873  1.451452 1.451457]
13846,[0.868731]
13847,[0.868733]
13848,[0.868734]
13849,[0.868736]
13850,[0.868737]
13851,[0.868739]
13852,[0.868741]
13853,[0.868742]
13854,[0.868744]
13855,[0.868746]
13856,[0.868747]
13857,[0.868749]
13858,[0.868751]
13859,[0.868752]
13860,[0.868754]
13861,[0.868755]
13862,[0.868757]
13863,[0.868763]
13864,[0.868765]
13865,[0.868767]
13866,[0.868768]
13867,[0.86877]
13868,[0.868772]
13869,[0.868774]
13870,[0.868775]
13871,[0.868777]
13872,[0.868779]
13873,[0.86878]
13874,[0.868782]
13875,[0.868783]
13876,[0.868785]
13877,[0.868787]
13878,[0.868788]
13879,[0.86879]
13880,[0.868792]
13881,[0.868793]
13882,[0.868795]
13883,[0.868796]
13884,[0.868798]
13885,[0.8688]
13886,[0.868801]
13887,[0.868803]
13888,[0.868805]
13889,[0.868806]
13890,[0.868808]
13891,[0.86881]
13892,[0.868811]
13893,[0.868813]
13894,[0.868814]
13895,[0.868818]
13896,[0.868819]
13897,[0.868821]
13898,[0.868823]
13899,[0.868824]
13900,[0.868826]
13901,[0.868828]
13902,[0.868829]
13903,[0.868832]
13904,[0.868833]
13905,[0.868835]
13906,[0.868836]
13907,[0.868948]
13908,[0.86895]
13909,[0.868952]
13910,[0.868953]
13911,[0.868955]
13912,[0.86896]
13913,[0.868962]
13914,[0.868963]
13915,[0.868965]
13916,[0.868967]
13917,[0.868969]
13918,[0.86897]
13919,[0.868972]
13920,[0.868973]
13921,[0.868975]
13922,[0.868977]
13923,[0.868978]
13924,[0.86898]
13925,[0.868981]
13926,[0.868983]
13927,[0.868984]
13928,[0.868986]
13929,[0.868988]
13930,[0.868989]
13931,[0.868991]
13932,[0.868993]
13933,[0.868994]
13934,[0.869]
13935,[0.869003]
13936,[0.869004]
13937,[0.869006]
13938,[0.869008]
13939,[0.86901]
13940,[0.869011]
13941,[0.869013]
13942,[0.869014]
13943,[0.869016]
13944,[0.869018]
13945,[0.869019]
13946,[0.869021]
13947,[0.869023]
13948,[0.869024]
13949,[0.869026]
13950,[0.869027]
13951,[0.869029]
13952,[0.869031]
13953,[0.869032]
13954,[0.869034]
13955,[0.869035]
13956,[0.869037]
13957,[0.869039]
13958,[0.86904]
13959,[0.869042]
13960,[0.869043]
13961,[0.869045]
13962,[0.869046]
13963,[0.869048]
13964,[0.86905]
13965,[0.869051]
13966,[0.869055]
13967,[0.86907]
13968,[0.869072]
13969,[0.869074]
13970,[0.869075]
13971,[0.869077]
13972,[0.869078]
13973,[0.86908  1.454864 1.45487 ]
13974,[0.869082]
13975,[0.869083]
13976,[0.869085]
13977,[0.869086]
13978,[0.869092]
13979,[0.869094]
13980,[0.869096]
13981,[0.869098]
13982,[0.869099]
13983,[0.869101]
13984,[0.869102]
13985,[0.869104]
13986,[0.869106]
13987,[0.869107]
13988,[0.869109]
13989,[0.86911]
13990,[0.869112]
13991,[0.869114]
13992,[0.869115]
13993,[0.869117]
13994,[0.869118]
13995,[0.86912]
13996,[0.869122]
13997,[0.869123]
13998,[0.869125]
13999,[0.869126]
14000,[0.869128]
14001,[0.86913]
14002,[0.869132]
14003,[0.869133]
14004,[0.869135]
14005,[0.869136]
14006,[0.869138]
14007,[0.86914]
14008,[0.869142]
14009,[0.869144]
14010,[0.869148]
14011,[0.86915]
14012,[0.869152]
14013,[0.869153]
14014,[0.869155]
14015,[0.869157]
14016,[0.869158]
14017,[0.86916]
14018,[0.869161]
14019,[0.869163]
14020,[0.869165]
14021,[0.869166]
14022,[0.869168]
14023,[0.869169]
14024,[0.869171]
14025,[0.869172]
14026,[0.869174]
14027,[0.869176]
14028,[0.869177]
14029,[0.869179]
14030,[0.86918]
14031,[0.869183]
14032,[0.869184]
14033,[0.869186]
14034,[0.869187]
14035,[0.869189]
14036,[0.86919]
14037,[0.869192]
14038,[0.869194]
14039,[0.869195]
14040,[0.869197]
14041,[0.869198]
14042,[0.869202]
14043,[0.869204]
14044,[0.869206]
14045,[0.869207]
14046,[0.869209]
14047,[0.869211]
14048,[0.869213]
14049,[0.869214]
14050,[0.869216]
14051,[0.869217]
14052,[0.869219]
14053,[0.86922]
14054,[0.869222]
14055,[0.869224]
14056,[0.869226]
14057,[0.869227]
14058,[0.869229]
14059,[0.86923]
14060,[0.869232]
14061,[0.869233]
14062,[0.869235]
14063,[0.869237]
14064,[0.869238]
14065,[0.86924]
14066,[0.869249]
14067,[0.869251]
14068,[0.869253]
14069,[0.869254]
14070,[0.869256]
14071,[0.869258]
14072,[0.869259]
14073,[0.869261]
14074,[0.869263]
14075,[0.869265]
14076,[0.869266]
14077,[0.869268]
14078,[0.86927]
14079,[0.869271]
14080,[0.869273]
14081,[0.869275]
14082,[0.869277]
14083,[0.869278]
14084,[0.86928]
14085,[0.869282]
14086,[0.869283]
14087,[0.869285]
14088,[0.869286]
14089,[0.869288]
14090,[0.86929]
14091,[0.869291]
14092,[0.869293]
14093,[0.869295]
14094,[0.869296]
14095,[0.869298]
14096,[0.8693]
14097,[0.869302]
14098,[0.869306]
14099,[0.869308]
14100,[0.869309]
14101,[0.869311 1.458285 1.458296]
14102,[0.869312]
14103,[0.869314]
14104,[0.869316]
14105,[0.869317]
14106,[0.869319]
14107,[0.869321]
14108,[0.869322]
14109,[0.869324]
14110,[0.869325]
14111,[0.869327]
14112,[0.869328]
14113,[0.86933]
14114,[0.869332]
14115,[0.869334]
14116,[0.869335]
14117,[0.869337]
14118,[0.869338]
14119,[0.86934]
14120,[0.869342]
14121,[0.869344]
14122,[0.869345]
14123,[0.869347]
14124,[0.869349]
14125,[0.86935]
14126,[0.869352]
14127,[0.869354]
14128,[0.869355]
14129,[0.869357]
14130,[0.869361]
14131,[0.869363]
14132,[0.869364]
14133,[0.869366]
14134,[0.869367]
14135,[0.869369]
14136,[0.869371]
14137,[0.869372]
14138,[0.869374]
14139,[0.869375]
14140,[0.869377]
14141,[0.869379]
14142,[0.86938]
14143,[0.869382]
14144,[0.869383]
14145,[0.869385]
14146,[0.869387]
14147,[0.869388]
14148,[0.86939]
14149,[0.869392]
14150,[0.869393]
14151,[0.869395]
14152,[0.869396]
14153,[0.869398]
14154,[0.8694]
14155,[0.869401]
14156,[0.869403]
14157,[0.869404]
14158,[0.869406]
14159,[0.869408]
14160,[0.86941]
14161,[0.869411]
14162,[0.869415]
14163,[0.869417]
14164,[0.869418]
14165,[0.86942]
14166,[0.869422]
14167,[0.869423]
14168,[0.869425]
14169,[0.869426]
14170,[0.869428]
14171,[0.86943]
14172,[0.869431]
14173,[0.869433]
14174,[0.869434]
14175,[0.869436]
14176,[0.869438]
14177,[0.869439]
14178,[0.869441]
14179,[0.869442]
14180,[0.869444]
14181,[0.869445]
14182,[0.869447]
14183,[0.869449]
14184,[0.86945]
14185,[0.869452]
14186,[0.869453]
14187,[0.869455]
14188,[0.869457]
14189,[0.869458]
14190,[0.86946]
14191,[0.869461]
14192,[0.869463]
14193,[0.869465]
14194,[0.869469]
14195,[0.86947]
14196,[0.869472]
14197,[0.869474]
14198,[0.869475]
14199,[0.869477]
14200,[0.869479]
14201,[0.86948]
14202,[0.869482]
14203,[0.869483]
14204,[0.869485]
14205,[0.869487]
14206,[0.869488]
14207,[0.86949]
14208,[0.869492]
14209,[0.869493]
14210,[0.869495]
14211,[0.869496]
14212,[0.869498]
14213,[0.8695]
14214,[0.869501]
14215,[0.869503]
14216,[0.869504]
14217,[0.869506]
14218,[0.869508]
14219,[0.869509]
14220,[0.869511]
14221,[0.869512]
14222,[0.869514]
14223,[0.869516]
14224,[0.869518]
14225,[0.869519]
14226,[0.869523]
14227,[0.869524]
14228,[0.869526]
14229,[0.869528 1.462595 1.462611]
14230,[0.869529]
14231,[0.869531]
14232,[0.869532]
14233,[0.869534]
14234,[0.869535]
14235,[0.869542]
14236,[0.869543]
14237,[0.869545]
14238,[0.869546]
14239,[0.869548]
14240,[0.86955]
14241,[0.869551]
14242,[0.869557]
14243,[0.869559]
14244,[0.869561]
14245,[0.869562]
14246,[0.869564]
14247,[0.869565]
14248,[0.869567]
14249,[0.869568]
14250,[0.86957]
14251,[0.869572]
14252,[0.869574]
14253,[0.869575]
14254,[0.869577]
14255,[0.869578]
14256,[0.86958]
14257,[0.869582]
14258,[0.869583]
14259,[0.869585]
14260,[0.869587]
14261,[0.869588]
14262,[0.86959]
14263,[0.869592]
14264,[0.869593]
14265,[0.869595]
14266,[0.869597]
14267,[0.869598]
14268,[0.8696]
14269,[0.869601]
14270,[0.869603]
14271,[0.869605]
14272,[0.869606]
14273,[0.869608]
14274,[0.869612]
14275,[0.869614]
14276,[0.869615]
14277,[0.869617]
14278,[0.869619]
14279,[0.869621]
14280,[0.869622]
14281,[0.869624]
14282,[0.869625]
14283,[0.869627]
14284,[0.869629]
14285,[0.86963]
14286,[0.869632]
14287,[0.869634]
14288,[0.869636]
14289,[0.869638]
14290,[0.869639]
14291,[0.869641]
14292,[0.869643]
14293,[0.869644]
14294,[0.869646]
14295,[0.869647]
14296,[0.869649]
14297,[0.869651]
14298,[0.869652]
14299,[0.869655]
14300,[0.869657]
14301,[0.869658]
14302,[0.86966]
14303,[0.869662]
14304,[0.869663]
14305,[0.869665]
14306,[0.869669]
14307,[0.869671]
14308,[0.869672]
14309,[0.869674]
14310,[0.869676]
14311,[0.869677]
14312,[0.869679]
14313,[0.869681]
14314,[0.869682]
14315,[0.869684]
14316,[0.869685]
14317,[0.869687]
