82.751161 33398528
82.751204 33398528
82.751246 33398528
82.751288 33398528
82.751372 33398528
82.751464 33398528
82.751558 33398508
82.751602 33398508
82.751645 33398510
82.751687 33398506
82.751729 33398506
82.751774 33398506
82.751822 33398510
82.751866 33398510
82.751919 33398510
82.751967 33398510
82.752012 33398510
82.752055 33398510
82.752097 33398510
82.752139 33398510
82.752182 33398510
82.752224 33398507
82.752272 33398507
82.752315 33398507
82.752359 33398507
82.752406 33398507
82.752453 33398507
82.752499 33398507
82.752543 33398507
82.752585 33398507
82.752627 33398507
82.752675 33398507
82.752718 33398507
82.752762 33398507
82.752807 33398507
82.752854 33398507
82.752957 33398507
82.752999 33398507
82.753041 33398507
82.753088 33398507
82.753131 33398507
82.753175 33398507
82.753221 33398507
82.753266 33398507
82.753312 33398508
82.753358 33398508
82.753402 33398508
82.753925 33398508
82.753964 33398508
82.754014 33398508
82.754057 33398510
82.754143 33398510
82.754185 33398528
82.754231 33398528
82.754278 33398528
82.754324 33398528
82.754367 33398528
82.754419 33398528
82.754463 33398528
82.754506 33398528
82.754548 33398528
82.754591 33398506
82.754634 33398506
82.754679 33398506
82.754726 33398506
82.754772 33398506
82.754862 33398510
82.754913 33398510
82.754956 33398510
82.754999 33398510
82.755042 33398510
82.755087 33398510
82.755134 33398510
82.755181 33398510
82.755234 33398510
82.755278 33398510
82.755362 33398507
82.755404 33398507
82.755446 33398507
82.755488 33398507
82.755532 33398507
82.755575 33398507
82.755625 33398507
82.755672 33398507
82.755718 33398507
82.755761 33398507
82.755806 33398507
82.755851 33398507
82.755909 33398507
82.755936 33398507
82.755962 33398507
82.756018 33398507
82.756046 33398507
82.756074 33398507
82.756126 33398507
82.756152 33398507
82.756177 33398507
82.756202 33398507
82.756231 33398507
82.756256 33398507
82.756284 33398507
82.756314 33398507
82.756343 33398507
82.756369 33398507
82.756394 33398508
82.756445 33398508
82.756471 33398508
82.756527 33398508
82.756556 33398510
82.756583 33398510
82.756609 33398510
82.756634 33398510
82.756685 33398510
82.756711 33398510
82.756741 33398510
82.756768 33398510
82.756796 33398528
82.756824 33398528
82.756851 33398528
82.756877 33398528
82.756909 33398528
82.756935 33398506
82.756961 33398507
82.757016 33398506
82.757043 33398507
82.757071 33398506
82.757098 33398507
82.757125 33398507
82.757175 33398507
82.757227 33398507
82.757256 33398507
82.757283 33398507
82.757309 33398507
82.757337 33398507
82.757365 33398507
82.757393 33398507
82.757418 33398507
82.757443 33398507
82.757469 33398507
82.757499 33398507
82.757525 33398507
82.757552 33398507
82.757579 33398507
