909,[1.046817 1.04682  1.047213]
1050,[1.047216 1.047219]
1178,[1.047412 1.047413]
1306,[1.047715 1.047716]
1723,[1.04806  1.048064]
1851,[1.090161 1.090169]
1979,[1.093555 1.093563]
2107,[1.09695  1.096958]
2235,[1.10133  1.101338]
2363,[1.104679 1.104687]
2491,[1.108033 1.108038]
2619,[1.111471 1.111479]
2747,[1.115809 1.115817]
2875,[1.119164 1.119171]
3003,[1.122606 1.122614]
3131,[1.126949 1.126957]
3259,[1.130334 1.130342]
3387,[1.133734 1.133743]
3515,[1.138067 1.138075]
3643,[1.141464 1.141472]
3771,[1.144865 1.144874]
3899,[1.149196 1.149204]
4027,[1.15255  1.152559]
4155,[1.155951 1.155958]
4283,[1.159347 1.159354]
4411,[1.163725 1.163733]
4539,[1.167054 1.167061]
4667,[1.170515 1.170523]
4795,[1.174864 1.174874]
4923,[1.178248 1.178256]
5051,[1.181648 1.181657]
5179,[1.185987 1.185996]
5307,[1.189381 1.18939 ]
5435,[1.192781 1.192789]
5563,[1.197114 1.197123]
5691,[1.20051  1.200518]
5819,[1.20387  1.203877]
5947,[1.208241 1.208252]
6075,[1.233632 1.23364 ]
6203,[1.237027 1.237036]
6331,[1.240423 1.240432]
6459,[1.241101 1.24111 ]
6587,[1.241421 1.241424]
6715,[1.241729 1.241731]
6843,[1.244892 1.2449  ]
6971,[1.248287 1.248296]
7099,[1.251684 1.251692]
7227,[1.256021 1.256029]
7355,[1.259376 1.259382]
7483,[1.262871 1.262881]
7611,[1.267151 1.267159]
7739,[1.270544 1.270552]
7867,[1.273943 1.273951]
7995,[1.277344 1.277352]
8123,[1.281674 1.281683]
8251,[1.28507  1.285078]
8379,[1.288472 1.28848 ]
8507,[1.292809 1.292818]
8635,[1.296202 1.29621 ]
8763,[1.299602 1.299611]
8891,[1.303934 1.303943]
9019,[1.307308 1.307316]
9147,[1.310729 1.310737]
9275,[1.315037 1.315049]
9403,[1.318461 1.31847 ]
9531,[1.321859 1.321868]
9659,[1.326198 1.326206]
9787,[1.329593 1.329601]
9915,[1.33299  1.332998]
10043,[1.336388 1.336396]
10171,[1.340721 1.340729]
10299,[1.344122 1.344131]
10427,[1.358512 1.35852 ]
10555,[1.36286  1.362869]
10683,[1.366243 1.366251]
10811,[1.36964  1.369648]
10939,[1.370193 1.370195]
11067,[1.37052  1.370522]
11195,[1.370819 1.370823]
11323,[1.37112  1.371126]
16655,[1.371533 1.371542]
16783,[1.371844 1.371852]
16911,[1.372114 1.372122]
17039,[1.372494 1.372499]
18268,[15.369978 15.369979]
18269,[15.370203 15.370204 15.370303]
18270,[15.368755 15.370076]
18271,[15.368754 15.368758 15.368862]
18272,[15.369748 15.369749]
18273,[15.370079 15.370199]
18274,[15.370081 15.370579]
18275,[15.370082 15.370433]
18276,[15.370589 15.370708]
18277,[15.370587 15.370592 15.370703]
18278,[15.369618 15.369619]
18279,[15.368868 15.368869]
18281,[15.368577 15.368581 15.36875 ]
18283,[15.368584 15.370712]
18284,[15.369865 15.369866]
18286,[15.370435 15.370437 15.370576]
18289,[15.370304 15.370305]
18299,[15.369365 15.369366]
18300,[15.368201 15.368207]
18301,[15.369512 15.369513]
18303,[15.369107 15.36911  15.369251]
18306,[15.369253 15.369254]
18312,[15.367936 15.36794 ]
18313,[15.368411 15.368414]
18816,[1.372815 1.372828]
18944,[1.373038 1.373051]
19072,[1.373363 1.373375]
19200,[1.373681 1.373694]
28126,[1.374059 1.374067]
28254,[0.96048  1.374293 1.374296]
28382,[0.962888 1.374615 1.374627]
28510,[0.97503  1.374902 1.374908]
28766,[0.975297 1.375187 1.37519 ]
28894,[0.97553  1.375358 1.375359]
29022,[0.975779 1.375636 1.375637]
29150,[0.976008 1.375956 1.375958]
29447,[0.984552 1.37628  1.376282]
29575,[0.986736 1.376481 1.376483]
29703,[0.987053 1.376798 1.3768  ]
29831,[0.987459 1.377117 1.377119]
34490,[15.367409 15.367415 15.367711]
34491,[15.367424 15.368977]
34492,[15.367725 15.368572]
34493,[15.367721 15.367731 15.367928]
34494,[15.36898  15.368981 15.369102]
34496,[1.043146 1.383137]
34497,[1.043151 1.046045]
34498,[1.043143 1.043152 1.043419]
34499,[1.043153 1.046039]
34500,[1.043153 1.046047]
34501,[1.043154 1.043424]
34502,[1.043155 1.044011]
34503,[1.043156 1.046041]
34504,[1.044401 1.044402 1.046037]
34505,[1.044404 1.046043]
34506,[1.043629 1.043825]
34507,[1.043628 1.04363  1.043822]
34508,[1.043428 1.046071]
34509,[1.043426 1.043431 1.043625]
34511,[1.043433 1.044013]
34512,[1.044017 1.046075]
34513,[1.044016 1.044019 1.044202]
34515,[1.04402  1.044399]
34516,[1.043827 1.044007]
34517,[ 1.043829 15.356572]
34518,[1.043826 1.04383  1.044005]
34519,[1.043831 1.044206]
34520,[1.044208 1.044209 1.044386]
34521,[1.044211 1.0461  ]
34649,[1.046102 1.046106 1.046492]
34777,[1.046494 1.046497 1.046815]
35042,[0.987725 1.377398 1.3774  ]
35170,[0.987951 1.377568 1.377569]
35298,[0.988427 1.37781  1.377813]
35426,[0.988663 1.37808  1.378081]
35554,[1.001674 1.378381 1.378383]
35682,[1.001943 1.378662 1.378664]
35810,[1.002216 1.378946 1.37895 ]
35938,[1.00262  1.379222 1.379224]
36066,[1.003004 1.379492 1.379493]
36194,[1.003898 1.379803 1.379805]
36322,[1.018412 1.380132]
36450,[1.018643 1.380145 1.380147]
36578,[1.018925 1.380607 1.380608]
36706,[1.019347 1.380923 1.380924]
36834,[1.019664 1.381189 1.38119 ]
36962,[1.019881 1.381508 1.381513]
37090,[1.020152 1.381778 1.381779]
37218,[1.020374 1.382046 1.382047]
37346,[1.02059  1.382356 1.382359]
37474,[1.020808 1.382672 1.382673]
