828.997197 33376237
828.997227 33376237
828.997257 33376225
829.008115 33376225
829.008184 33376225
829.008214 33376219
829.008253 33376203
829.008294 33376203
829.008344 33376196
829.017122 33376196
829.017196 33376196
829.029091 33376196
829.029143 33376223
829.039094 33376223
829.039146 33376211
829.039165 33376211
829.039183 33376221
829.039207 33376225
829.063072 33376204
829.063122 33376217
829.063141 33376235
829.068072 33376235
829.068123 33376212
829.068143 33376212
829.068161 33376207
829.071071 33376207
829.071122 33376213
829.071147 33376203
829.080071 33376203
829.080121 33376203
829.080141 33376207
829.084091 33376207
829.084141 33376235
829.097095 33376235
829.097145 33376235
829.097165 33376233
829.097183 33376214
829.106093 33376214
829.106146 33376214
829.106166 33376222
829.106185 33376221
829.116093 33376221
829.116143 33376221
829.116163 33376217
829.121081 33376217
829.121133 33376222
829.121153 33376222
829.132088 33376222
829.132138 33376209
829.144077 33376209
829.144137 33376209
829.144156 33376209
829.144173 33376206
829.144191 33376206
829.157075 33376206
829.157125 33376231
829.165072 33376231
829.165123 33376231
829.165142 33376231
829.165178 33376225
829.165198 33376217
829.165232 33376218
829.169093 33376218
829.169144 33376218
829.169168 33376218
829.169187 33376210
829.169205 33376212
829.174176 33376236
829.174195 33376236
829.174213 33376203
829.174242 33376203
829.174271 33376232
829.177093 33376232
829.177144 33376218
829.177164 33376218
829.177183 33376205
829.189071 33376205
829.189122 33376205
829.190077 33376205
829.190103 33376210
829.201084 33376221
829.207081 33376221
829.207137 33376221
829.207156 33376216
829.207173 33376202
829.211097 33376202
829.214096 33376215
829.214147 33376215
829.214167 33376238
829.227071 33376238
829.227123 33376203
829.239092 33376203
829.239149 33376217
829.239173 33376217
829.248092 33376217
829.248141 33376197
829.248166 33376237
829.258091 33376237
829.258142 33376237
829.258161 33376216
829.268091 33376216
829.268142 33376229
829.272073 33376229
829.272127 33376225
829.283141 33376225
829.283159 33376220
829.288126 33376197
829.293105 33376226
829.297096 33376226
829.297146 33376226
829.297164 33376211
829.310126 33376216
829.343113 33376216
829.352112 33376212
829.365119 33376238
829.406113 33376238
829.406184 33376238
829.406214 33376220
829.414157 33376220
829.414186 33376238
829.415083 33376238
829.415126 33376223
829.422107 33376223
829.422182 33376219
829.422214 33376219
829.422249 33376212
829.430088 33376212
829.430155 33376230
829.430185 33376230
829.441087 33376230
829.441156 33376238
829.441186 33376238
829.441215 33376239
829.441244 33376239
829.441288 33376229
829.441332 33376229
829.441367 33376220
829.441396 33376220
829.449111 33376220
829.449179 33376227
829.456129 33376227
829.456198 33376202
829.459114 33376204
829.459189 33376201
829.466093 33376201
829.466162 33376201
829.466202 33376207
829.466234 33376207
829.466272 33376215
829.466322 33376228
829.466401 33376217
829.466431 33376238
829.466467 33376238
829.466506 33376215
829.472092 33376215
829.472162 33376215
829.472194 33376204
829.484159 33376204
829.484221 33376202
