623168608.0 34263930656
623168625.0 34263930657
623168640.0 34263933537
623168664.0 34263932463
623181591.0 34263932463
623181637.0 34263898561
623181654.0 34263898561
623181670.0 34263898562
623181686.0 34263918777
623193584.0 34263918777
623193635.0 34263909310
623196564.0 34263909310
623196612.0 34263909311
623196629.0 34263909311
623196645.0 34263926776
623196661.0 34263932246
623206596.0 34263932246
623206640.0 34263932247
623206657.0 34263918665
623206672.0 34263916375
623206694.0 34263895119
623206710.0 34263895120
623206726.0 34263929929
623206742.0 34263929929
623206757.0 34263929930
623206773.0 34263928565
623206788.0 34263896385
623206803.0 34263896386
623207542.0 34263896386
623207567.0 34263932263
623207584.0 34263932263
623207602.0 34263899025
623207618.0 34263916787
623207634.0 34263916788
623207650.0 34263914703
623207665.0 34263914704
623207681.0 34263905550
623208544.0 34263905550
623208568.0 34263905551
623208585.0 34263932182
623214577.0 34263932182
623214628.0 34263901458
623214646.0 34263901459
623218563.0 34263901459
623218609.0 34263896877
623218626.0 34263896878
623229593.0 34263896878
623229638.0 34263914534
623229655.0 34263914535
623229670.0 34263906312
623229686.0 34263906313
623229706.0 34263897797
623234573.0 34263897797
623234619.0 34263897798
623234637.0 34263898985
623234653.0 34263898986
623234670.0 34263907118
623234686.0 34263901585
623234701.0 34263901586
623244587.0 34263901586
623244632.0 34263933626
623254584.0 34263933626
623254630.0 34263924624
623254647.0 34263924624
623254662.0 34263925541
623254682.0 34263916518
623257588.0 34263916518
623257634.0 34263916519
623257651.0 34263908290
623257667.0 34263900751
623257683.0 34263900752
623257700.0 34263932690
623257720.0 34263932691
623265573.0 34263932691
623265618.0 34263909380
623265635.0 34263909381
623265657.0 34263925038
623265674.0 34263896834
623265690.0 34263896835
623265705.0 34263923990
623265720.0 34263923991
623265736.0 34263901544
623265754.0 34263901545
623265769.0 34263901545
623265784.0 34263897457
623265799.0 34263889623
623265815.0 34263915077
623265831.0 34263915078
623274593.0 34263915078
623274639.0 34263931359
623279595.0 34263931359
623279640.0 34263931360
623279663.0 34263917602
623279679.0 34263919386
623279695.0 34263919386
623279710.0 34263919387
623279725.0 34263919387
623279740.0 34263922159
623279758.0 34263922160
623290586.0 34263922160
623290631.0 34263904630
623290648.0 34263904630
623290663.0 34263904631
623290684.0 34263888524
623293564.0 34263888524
623293611.0 34263890123
623293628.0 34263931058
623293644.0 34263923515
623293660.0 34263923515
623293681.0 34263932304
623293696.0 34263932305
623293711.0 34263892458
623293729.0 34263892459
623293744.0 34263916296
623293760.0 34263888066
623293776.0 34263913915
623303564.0 34263913915
623303609.0 34263913916
623303627.0 34263929299
623303643.0 34263929299
623303660.0 34263912937
623303675.0 34263912853
623310562.0 34263912853
623310608.0 34263912854
623310625.0 34263911571
623310640.0 34263911572
623310657.0 34263905699
623310672.0 34263916345
623310687.0 34263916346
623310704.0 34263916346
623310719.0 34263903095
623311559.0 34263903095
623311584.0 34263903096
623311604.0 34263897539
623311621.0 34263897539
623311636.0 34263897540
623311652.0 34263920331
623317569.0 34263920331
623317613.0 34263920332
623317630.0 34263917360
623317646.0 34263917361
623317663.0 34263917361
623317678.0 34263896384
623317700.0 34263911805
623317715.0 34263911805
623317731.0 34263911806
623317746.0 34263907552
623326565.0 34263907552
623326610.0 34263907553
623326627.0 34263923473
623327555.0 34263923473
623327580.0 34263923474
623327598.0 34263913975
623327614.0 34263913976
623338583.0 34263913976
623338629.0 34263897492
623338646.0 34263921029
623347565.0 34263921029
623347611.0 34263921030
623347629.0 34263932702
623347644.0 34263932703
623347660.0 34263902812
623347676.0 34263902813
623347697.0 34263914429
623347713.0 34263914430
623347728.0 34263919864
623347744.0 34263915389
623347760.0 34263915389
623347775.0 34263915390
623347791.0 34263912093
623347808.0 34263912094
623347823.0 34263891375
623347839.0 34263891376
623347855.0 34263918150
623347870.0 34263909492
623347887.0 34263909493
623347902.0 34263929415
623359564.0 34263929415
623359608.0 34263922197
623359625.0 34263922198
623359641.0 34263924460
623359658.0 34263924460
623359673.0 34263924461
623359694.0 34263930021
623359710.0 34263930022
623359725.0 34263898017
623362564.0 34263898017
623362611.0 34263898018
623362628.0 34263932720
623362644.0 34263932721
623363554.0 34263932721
623363578.0 34263894457
623363595.0 34263894458
623363617.0 34263894458
623363633.0 34263922557
623368574.0 34263922557
623368618.0 34263922558
623368635.0 34263922558
623368652.0 34263912817
623368668.0 34263912818
623368683.0 34263910409
623378574.0 34263910409
623378620.0 34263910410
623378642.0 34263920311
623378659.0 34263920312
623378675.0 34263891011
623378691.0 34263891012
623378707.0 34263899247
623382581.0 34263899247
623382627.0 34263913944
623382645.0 34263902014
623382662.0 34263933564
623382678.0 34263933565
623382699.0 34263890924
623385572.0 34263890924
623385616.0 34263889240
623385634.0 34263889241
623391588.0 34263889241
623391633.0 34263911846
623391650.0 34263907544
623391666.0 34263907545
623391682.0 34263924882
623391698.0 34263909073
623391719.0 34263923206
623391736.0 34263923207
623391751.0 34263923751
623391766.0 34263891701
623398597.0 34263891701
623398643.0 34263891702
623398661.0 34263904059
623402597.0 34263904059
623402642.0 34263912949
623411571.0 34263912949
623411616.0 34263912950
623411638.0 34263913362
623411653.0 34263900145
623411669.0 34263900146
623411684.0 34263911091
623411700.0 34263911092
623411716.0 34263903036
623412557.0 34263903036
623412581.0 34263893323
623412598.0 34263921986
623412616.0 34263921987
623412634.0 34263889766
623412649.0 34263889766
623412665.0 34263889767
623412681.0 34263904003
623412696.0 34263904004
623423579.0 34263904004
623423624.0 34263926041
623423641.0 34263926042
623423657.0 34263926042
623423672.0 34263927453
623423692.0 34263927453
623423708.0 34263927454
623423723.0 34263902100
623423739.0 34263902101
623423753.0 34263893061
623423770.0 34263893062
623423785.0 34263910249
623423801.0 34263910250
623428563.0 34263910250
623428614.0 34263898043
623428632.0 34263898044
623428648.0 34263898044
623428664.0 34263899215
623428680.0 34263899216
623428696.0 34263913147
623428711.0 34263913147
623428727.0 34263913148
623428742.0 34263888977
623429540.0 34263888977
623429564.0 34263888978
623429584.0 34263898450
623429600.0 34263918540
623429615.0 34263893243
623429630.0 34263911543
623441584.0 34263911543
623441630.0 34263922147
623441647.0 34263907385
623441663.0 34263930969
623441678.0 34263930970
623441694.0 34263901135
623441714.0 34263917709
623450571.0 34263917709
623450618.0 34263917710
623450635.0 34263913948
623451558.0 34263913948
623451582.0 34263913949
623451598.0 34263899930
623461584.0 34263899930
623461631.0 34263899931
623461649.0 34263914846
623467583.0 34263914846
623467629.0 34263914847
623467647.0 34263894053
623467662.0 34263892658
623471569.0 34263892658
623471616.0 34263927455
623471633.0 34263927455
623471649.0 34263902256
623471664.0 34263891534
623471679.0 34263891535
623471700.0 34263916182
623484581.0 34263916182
623484626.0 34263916183
623484643.0 34263933360
623484658.0 34263933361
623484674.0 34263933361
623484690.0 34263904484
623484706.0 34263909444
623484721.0 34263909445
623484737.0 34263916734
623497588.0 34263916734
623497636.0 34263916735
623497653.0 34263890416
623497668.0 34263890416
623497683.0 34263890417
623497700.0 34263890417
623497715.0 34263916017
623497730.0 34263916018
623501564.0 34263916018
623501610.0 34263917555
623501628.0 34263893858
623502564.0 34263893858
623502589.0 34263893859
623502606.0 34263925021
623502624.0 34263925022
623502640.0 34263932145
623502656.0 34263932145
623502670.0 34263932146
623502687.0 34263896923
623502703.0 34263907308
623502718.0 34263907309
623502736.0 34263892653
623502752.0 34263892654
623502767.0 34263922831
623502783.0 34263922832
623504534.0 34263922832
623504558.0 34263889551
623511565.0 34263889551
623511609.0 34263889552
623511625.0 34263926161
623511641.0 34263926161
623511663.0 34263893046
623511680.0 34263893047
623520588.0 34263893047
623520632.0 34263912043
623521567.0 34263912043
623521591.0 34263914685
623527562.0 34263914686
623527613.0 34263914686
623527630.0 34263925949
623527647.0 34263925950
623527663.0 34263907976
623537572.0 34263907976
623537618.0 34263907977
623537634.0 34263917766
623540589.0 34263917766
623540638.0 34263913903
623540657.0 34263913904
623540673.0 34263926528
623547581.0 34263926528
623547626.0 34263926529
623547643.0 34263926529
623547663.0 34263920976
623547679.0 34263902341
623557568.0 34263902341
623557613.0 34263898887
623557631.0 34263926353
623564583.0 34263926353
623564629.0 34263926354
623564646.0 34263913397
623573586.0 34263913397
623573632.0 34263919842
623573654.0 34263932875
623573669.0 34263932876
623579568.0 34263932876
623579614.0 34263912000
623579631.0 34263912000
623579645.0 34263912001
623579662.0 34263910212
623592566.0 34263910212
623592612.0 34263910213
623592629.0 34263910233
623592645.0 34263910233
623592665.0 34263891364
623597569.0 34263891364
623597614.0 34263919432
623601585.0 34263919433
623601630.0 34263919433
